,folder_file,cell_ID,data_type,drug,replication_no,aplication_order,drug_in,drug_out,I_setting (nA/'steps'),R_series_Mohm,cell_type,voltage_threshold,max_firing,FI_slope,sag,AP_width,AP_height,AP_slope,mouseline,rheobased_threshold,tau_rc,mean_max_firing,SD_max_firing,mean_FI_slope,SD_FI_slope,mean_rheobased_threshold,mean_voltage_threshold_file,SD_voltage_threshold_file,mean_AP_height_file,mean_AP_slope_file,mean_AP_width
823,JJB230408/t13,CBL230408a,AP,TCB2,1,1,26,39.0,short step,22.0,L5b_PT,,,,,,,,CBL,,,,,,,,,,,,
832,JJB230408/t25,CBL230408b,AP,TCB2,1,1,15,31.0,short step,,L5b_int,,,,,,,,CBL,,,,,,,,,,,,
803,JJB230405/t5,CBL230405a,FP,PRE,1,0,,,,16.5,L5b_PT,"[-37.805626, -34.433437, -33.38156, -34.928436, -35.64, -35.114063, -34.155]",16.997772288412616,0.1499999999999997,"[Sag(val=0.084257625, steady_state=-99.1773, current_inj=-200.0), Sag(val=0.05704281, steady_state=-96.37467, current_inj=-170.0)]","[5.2, 5.2, 5.2, 6.3, 6.4, 6.1, 6.3]","[72.45563, 68.49562, 66.33, 67.10344, 67.87688, 67.28906, 65.15437]","[60.37968953450521, 57.07968393961589, 55.275001525878906, 41.93964958190918, 48.483483450753354, 51.76081730769231, 46.53883797781808]",CBL,112.22222222222197,"[Tau(val=66.0, steady_state=-46.711643, current_inj=130.0), Tau(val=52.6, steady_state=-56.226727, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-35.06544494628906,1.3051353693008423,67.81500244140625,51.63673761688185,5.814285714285715
804,JJB230405/t6,CBL230405a,FP,PRE,2,0,,,,16.5,L5b_PT,"[-36.28969, -34.340626, -33.629063, -33.165, -33.969376, -31.834688]",16.703145250876297,0.14999999999999974,"[Sag(val=0.056897696, steady_state=-100.0282, current_inj=-200.0), Sag(val=0.049409796, steady_state=-97.12817, current_inj=-170.0)]","[4.7, 5.6, 5.5, 5.5, 5.7, 5.6]","[70.32094, 67.75313, 66.23718, 65.34, 65.49469, 62.71031]","[63.928125554865055, 45.16875203450521, 50.95167893629807, 46.67142595563617, 46.78192138671875, 48.23870145357572]",CBL,118.88888888888869,"[Tau(val=64.0, steady_state=-47.98848, current_inj=130.0), Tau(val=49.1, steady_state=-56.563263, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-33.87140655517578,1.3406349420547485,66.30937957763672,50.29010088693317,5.433333333333334
805,JJB230405/t7,CBL230405a,FP,PRE,3,0,,,,16.5,L5b_PT,"[-34.65, -34.588123, -36.135, -33.629063, -33.134064, -32.731876, -31.80375, -31.246876, -32.70094, -29.390625, -32.855625]",16.27136520446012,0.19999999999999957,"[Sag(val=0.05662352, steady_state=-101.59641, current_inj=-200.0), Sag(val=0.044743363, steady_state=-98.54725, current_inj=-170.0)]","[5.1, 5.5, 5.0, 6.0, 5.8, 5.9, 7.7, 5.7, 6.9, 5.2, 7.0]","[67.75313, 66.825, 66.54656, 64.78313, 63.452812, 62.926876, 60.637497, 60.359062, 61.565628, 58.533752, 61.565624]","[48.3950914655413, 44.54999796549479, 60.49687472256747, 40.48945426940918, 42.30187479654948, 44.947768620082314, 22.45833220305266, 43.11361585344587, 38.47851753234863, 45.02596341646635, 36.21507308062385]",CBL,148.33333333333317,"[Tau(val=57.7, steady_state=-48.69707, current_inj=130.0), Tau(val=54.3, steady_state=-56.458843, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-32.98781204223633,1.7372690439224243,63.17718505859375,42.406596720507444,5.981818181818183
806,JJB230405/t8,CBL230405a,FP,PRE,4,0,,,,18.0,L5b_PT,"[-34.928436, -31.710938, -31.494375, -30.195, -31.185, -29.7, -32.360626, -30.782812]",16.243234179022096,0.13333333333333328,"[Sag(val=0.08020351, steady_state=-102.48416, current_inj=-200.0), Sag(val=0.045719195, steady_state=-99.83167, current_inj=-170.0)]","[4.7, 5.2, 5.7, 5.2, 6.5, 6.1, 6.4, 6.5]","[65.37093, 62.895935, 61.813126, 60.049686, 60.420937, 58.224377, 61.22531, 59.27625]","[54.47577794392904, 44.92566789899554, 41.20875040690104, 42.89263316563198, 33.567186991373696, 36.39023542404175, 40.816874186197914, 39.51749928792318]",CBL,127.49999999999982,"[Tau(val=61.6, steady_state=-39.30636, current_inj=160.0), Tau(val=56.3, steady_state=-47.86364, current_inj=130.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-31.544649124145508,1.503331184387207,61.159568786621094,41.72432816312427,5.7875
812,JJB230405/t19,CBL230405b,FP,PRE,1,0,,,,32.0,L5b_PT,"[-31.80375, -31.185, -29.235937, -30.56625, -31.123125, -27.286875, -27.998438, -31.834688, -28.493437, -27.750938]",27.30219083621478,0.2999999999999999,"[Sag(val=0.24820672, steady_state=-90.726006, current_inj=-260.0), Sag(val=0.07751683, steady_state=-89.074524, current_inj=-230.0)]","[3.1, 2.7, 3.0, 3.1, 4.6, 2.9, 3.6, 5.1, 3.0, 3.0]","[77.405624, 75.08531, 73.785934, 75.51843, 75.61125, 71.0325, 71.775, 76.13719, 72.33187, 71.24906]","[64.5046869913737, 83.42812432183159, 67.0781222256747, 68.65312056107955, 29.0812507042518, 71.03250122070312, 42.22058913286995, 25.379063924153645, 65.75624639337713, 59.37421798706055]",CBL,127.77777777777771,"[Tau(val=32.2, steady_state=-41.60059, current_inj=100.0), Tau(val=36.9, steady_state=-48.528046, current_inj=70.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-29.72784423828125,1.6776255369186401,73.99321746826172,57.65079234623757,3.41
813,JJB230405/t20,CBL230405b,FP,PRE,2,0,,,,32.0,L5b_PT,"[-31.958437, -30.999374, -25.801874, -30.009375, -30.195, -30.256874, -28.988438, -24.255]",26.605243008005992,0.2833333333333327,"[Sag(val=0.10863761, steady_state=-96.09681, current_inj=-260.0), Sag(val=0.10670563, steady_state=-93.07832, current_inj=-230.0)]","[2.7, 3.3, 2.7, 3.1, 3.3, 3.6, 3.1, 2.6]","[77.77687, 76.78687, 71.55843, 75.51844, 75.85875, 75.67313, 73.105316, 69.0525]","[86.41874525282118, 54.847766331263955, 79.50937059190538, 62.93203353881836, 54.18482099260603, 44.513603659237134, 60.92109680175781, 76.72499762641058]",CBL,129.9999999999998,"[Tau(val=43.2, steady_state=-37.75572, current_inj=130.0), Tau(val=30.9, steady_state=-45.966087, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-29.058046340942383,2.4872841835021973,74.41629028320312,65.00655434935256,3.0500000000000003
814,JJB230405/t21,CBL230405b,FP,PRE,3,0,,,,20.0,L5b_PT,"[-28.679062, -30.69, -30.31875, -29.421562]",24.59962330214202,0.3333333333333326,"[Sag(val=0.1631731, steady_state=-94.39639, current_inj=-260.0), Sag(val=0.20760874, steady_state=-89.77929, current_inj=-230.0)]","[2.4, 5.0, 2.9, 3.1]","[74.34281, 77.22, 76.9725, 75.20906]","[92.92851448059082, 24.90967781313004, 76.97250366210938, 62.674217224121094]",CBL,146.99999999999977,"[Tau(val=34.8, steady_state=-37.099106, current_inj=130.0), Tau(val=29.3, steady_state=-44.359524, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-29.77734375,0.784038782119751,75.93609619140625,64.37122829498783,3.35
815,JJB230405/t22,CBL230405b,FP,PRE,4,0,,,,20.0,L5b_PT,"[-31.525312, -30.164062, -27.750938, -30.535313, -29.112188, -29.297813, -30.751875, -29.792812, -28.493437, -31.215937, -21.006563, -28.895624, -30.844688, -29.205, -27.874687, -28.648125, -29.297813, -27.503437]",24.68106929137067,0.33333333333333265,"[Sag(val=0.15327354, steady_state=-98.619965, current_inj=-260.0), Sag(val=0.09112638, steady_state=-94.33746, current_inj=-230.0)]","[5.6, 3.7, 2.7, 2.6, 2.9, 3.4, 4.7, 2.9, 3.2, 5.5, 2.5, 3.1, 4.5, 3.7, 3.1, 3.7, 3.2, 3.0]","[78.17906, 77.405624, 74.52844, 75.240005, 74.65219, 74.65219, 76.725, 75.42563, 73.662186, 76.81781, 66.175316, 74.06438, 75.735, 73.69312, 72.5175, 73.136246, 74.745, 71.40375]","[21.129476186391468, 40.73980231034128, 74.5284423828125, 83.60000610351562, 74.65219116210938, 53.322993687220986, 28.416666101526328, 75.42562866210938, 61.385154724121094, 21.947945731026785, 73.52812872992621, 61.720314025878906, 30.294000244140626, 43.34889580221737, 65.92500166459517, 43.02132101619945, 67.95000249689275, 64.91249778053977]",CBL,148.99999999999983,"[Tau(val=35.2, steady_state=-39.7242, current_inj=130.0), Tau(val=26.3, steady_state=-46.409996, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-28.99531364440918,2.2568960189819336,74.37547302246094,54.769359378420276,3.5555555555555554
819,JJB230408/t7,CBL230408a,FP,PRE,1,0,,,,22.0,L5b_PT,"[-41.765625, -38.640938, -40.620937, -38.3625, -41.8275]",20.36797656435653,0.1625,"[Sag(val=0.14910577, steady_state=-92.08612, current_inj=-380.0), Sag(val=0.09038585, steady_state=-90.34062, current_inj=-340.0)]","[6.1, 4.0, 4.6, 4.1, 4.7]","[77.9625, 75.4875, 77.31281, 74.4975, 77.281876]","[51.9750010172526, 83.87500339084201, 77.31281280517578, 74.49749755859375, 70.25625055486505]",CBL,186.1538461538461,"[Tau(val=38.0, steady_state=-53.390064, current_inj=180.0), Tau(val=35.1, steady_state=-58.40754, current_inj=140.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-40.243499755859375,1.48827064037323,76.50843811035156,71.58331306534583,4.699999999999999
820,JJB230408/t8,CBL230408a,FP,PRE,2,0,,,,22.0,L5b_PT,"[-35.980312, -39.8475, -39.785625, -39.661877, -39.445312, -38.61]",20.138018301346026,0.13750000000000004,"[Sag(val=0.22734314, steady_state=-92.25009, current_inj=-380.0), Sag(val=0.119302504, steady_state=-90.47934, current_inj=-340.0)]","[3.5, 4.5, 5.4, 4.6, 4.4, 4.6]","[71.92969, 76.199066, 75.70406, 75.17813, 74.65219, 73.5075]","[79.921875, 69.27187832919033, 42.057813008626304, 62.64844258626302, 74.65219116210938, 73.50749969482422]",CBL,184.84848484848484,"[Tau(val=40.8, steady_state=-53.3185, current_inj=180.0), Tau(val=31.1, steady_state=-58.489223, current_inj=140.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-38.8884391784668,1.3642936944961548,74.5284423828125,67.00994996350221,4.5
821,JJB230408/t9,CBL230408a,FP,PRE,3,0,,,,22.0,L5b_PT,"[-39.074062, -38.764687]",19.193097872834795,0.1,"[Sag(val=0.127726, steady_state=-80.380974, current_inj=-380.0), Sag(val=0.17738038, steady_state=-78.6022, current_inj=-340.0)]","[7.4, 4.7]","[75.08531, 74.311874]","[53.632365635463174, 74.31187438964844]",CBL,63.33333333333334,[],57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-38.91937255859375,0.15468788146972656,74.69859313964844,63.972120012555806,6.050000000000001
822,JJB230408/t10,CBL230408a,FP,PRE,4,0,,,,22.0,L5b_PT,"[-39.25969, -38.393436, -38.022186, -39.25969, -38.3625, -38.08406, -35.145]",18.605585443398766,0.1375,"[Sag(val=0.11284636, steady_state=-78.106514, current_inj=-380.0), Sag(val=0.07472971, steady_state=-74.856766, current_inj=-340.0)]","[6.0, 5.8, 5.2, 7.8, 9.9, 7.6, 4.4]","[74.40469, 73.16719, 72.08437, 73.105316, 71.71312, 71.744064, 67.93875]","[41.33594089084201, 66.51562777432528, 65.53124861283736, 52.21808297293527, 32.59687250310724, 47.829376220703125, 75.48750135633681]",CBL,10.30303030303033,[],57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-38.07522201538086,1.2861239910125732,72.02249908447266,54.50209290444101,6.671428571428572
828,JJB230408/t21,CBL230408b,FP,PRE,1,0,,,,34.0,L5b_int,"[-36.63, -30.968437, -32.205936, -35.42344, -33.690937, -36.320625, -33.165, -36.908436, -35.330624, -33.226875, -32.32969, -31.896563, -33.598125, -31.30875, -33.876564, -34.65, -32.113125, -33.319687, -34.185936, -32.4225, -35.825626, -35.145, -33.103127, -32.762814, -33.53625, -34.588123, -32.79375, -31.4325, -29.019375, -32.70094, -34.12406, -34.99031, -30.628124, -30.473438]",135.28352429323752,0.8166666666666672,"[Sag(val=0.12781334, steady_state=-87.706375, current_inj=-200.0), Sag(val=0.10765826, steady_state=-85.1922, current_inj=-170.0)]","[0.9, 1.0, 0.9, 1.0, 0.9, 1.0, 1.7, 1.2, 1.0, 1.0, 0.9, 0.9, 1.1, 1.0, 2.2, 1.0, 1.0, 2.7, 1.5, 1.2, 1.8, 2.6, 1.9, 1.3, 1.1, 1.2, 1.3, 1.0, 1.0, 1.2, 1.7, 2.1, 1.0, 0.9]","[65.649376, 59.492813, 60.39, 64.473755, 61.318123, 65.835, 58.935936, 66.14437, 64.53562, 61.441875, 60.04969, 59.802185, 62.215313, 57.94594, 61.03969, 62.772186, 59.802185, 59.956875, 61.905937, 60.018753, 64.350006, 62.586563, 59.895004, 59.895, 61.99875, 63.08156, 58.533752, 59.52375, 55.06875, 58.719376, 60.328125, 62.74125, 56.863125, 56.70844]","[164.12343978881836, 118.98562622070312, 120.77999877929688, 128.947509765625, 122.63624572753906, 131.6699981689453, 45.335335364708534, 94.49195861816406, 129.0712432861328, 102.40312576293945, 120.09938049316406, 119.6043701171875, 103.69218826293945, 115.89187622070312, 35.905698888442096, 125.54437255859375, 119.6043701171875, 27.253124930641867, 61.90593719482422, 85.74107578822546, 49.50000469501202, 29.8031252906436, 42.782145908900674, 74.86875057220459, 103.3312479654948, 90.11651175362724, 73.16719055175781, 119.04750061035156, 110.13749694824219, 83.88482230050224, 46.40625, 39.21328067779541, 94.77187474568686, 113.41687774658203]",CBL,175.7142857142857,"[Tau(val=22.1, steady_state=-40.650105, current_inj=190.0), Tau(val=21.1, steady_state=-45.87394, current_inj=160.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-33.373374938964844,1.8270282745361328,61.00056076049805,92.4745281123995,1.3
829,JJB230408/t22,CBL230408b,FP,PRE,2,0,,,,34.0,L5b_int,"[-71.58938, -72.300934]",125.81899368940594,-0.03333333333333333,"[Sag(val=0.12187566, steady_state=-85.86551, current_inj=-200.0), Sag(val=0.099311516, steady_state=-83.34906, current_inj=-170.0)]","[26.4, 28.8]","[97.14375, 98.84531]","[51.12829107987253, 76.03485107421875]",CBL,-3.845925372767129e-15,"[Tau(val=20.5, steady_state=-41.524944, current_inj=160.0), Tau(val=22.4, steady_state=-47.75708, current_inj=130.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-71.94515991210938,0.3557777404785156,97.9945297241211,63.58157107704564,27.6
830,JJB230408/t23,CBL230408b,FP,PRE,3,0,,,,34.0,L5b_int,"[-31.185, -31.989374, -32.113125, -29.669062, -28.617188, -29.421562, -32.26781, -27.039375, -29.82375, -29.7, -27.905624, -31.896563, -29.7]",123.19793627605317,1.0999999999999994,"[Sag(val=0.10156085, steady_state=-86.69074, current_inj=-200.0), Sag(val=0.09056466, steady_state=-83.79491, current_inj=-170.0)]","[1.0, 3.9, 1.1, 1.9, 1.2, 1.1, 1.9, 1.0, 1.2, 1.2, 1.2, 3.1, 1.7]","[55.501877, 54.759377, 55.285313, 52.439064, 51.85125, 52.934063, 55.53281, 50.799377, 53.398125, 53.11969, 51.139687, 55.06875, 52.315315]","[111.00375366210938, 16.10569897819968, 110.57062530517578, 40.337741558368386, 74.07321384974888, 88.22343826293945, 39.66629300798689, 101.5987548828125, 88.9968744913737, 75.88527134486607, 85.2328109741211, 21.180287874661957, 47.55937749689275]",CBL,174.5454545454544,"[Tau(val=21.5, steady_state=-38.845314, current_inj=160.0), Tau(val=18.2, steady_state=-44.782547, current_inj=130.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-30.102190017700195,1.6207867860794067,53.395748138427734,69.26416474532742,1.6538461538461537
831,JJB230408/t24,CBL230408b,FP,PRE,4,0,,,,35.0,L5b_int,"[-39.135937, -32.05125, -34.928436, -33.53625, -32.175, -35.73281, -33.134064]",128.59623856250013,0.9499999999999973,"[Sag(val=0.13588932, steady_state=-83.38751, current_inj=-200.0), Sag(val=0.09917509, steady_state=-80.87647, current_inj=-170.0)]","[2.0, 0.9, 4.4, 3.4, 2.4, 5.0, 2.2]","[66.36094, 59.864063, 60.946877, 61.070625, 58.13156, 63.36, 58.719376]","[44.2406260172526, 149.66015815734863, 15.627404237404848, 21.058836312129582, 30.59555856805099, 14.08000013563368, 36.69960975646973]",CBL,167.1929824561402,"[Tau(val=21.3, steady_state=-46.329292, current_inj=130.0), Tau(val=18.4, steady_state=-51.80572, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-34.384822845458984,2.308339834213257,61.20763397216797,44.56602759775573,2.9
833,JJB230408/t26,CBL230408b,FP,PRE,1,1,,,,38.0,L5b_int,"[-31.185, -28.648125, -27.34875, -28.184063, -28.802813, -28.864687, -25.61625, -30.225937, -27.132187, -27.317812, -28.9575, -27.34875, -27.905624, -29.112188, -27.503437, -26.235, -27.441563, -30.906563, -26.822813, -26.296875, -29.235937, -24.966562]",114.56371566214645,1.033333333333333,"[Sag(val=0.09103746, steady_state=-82.106575, current_inj=-200.0), Sag(val=0.079307355, steady_state=-79.50816, current_inj=-170.0)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.6, 1.2, 1.0, 0.9, 1.0, 1.3, 1.1, 1.0, 1.5, 1.2, 0.9, 1.0, 3.8, 1.0, 1.0, 1.1, 0.9]","[56.925, 53.98594, 52.93406, 54.047813, 54.016876, 53.738438, 50.89219, 56.491875, 52.50094, 52.624687, 54.883125, 52.903122, 54.016876, 53.61469, 52.562813, 51.046875, 53.33625, 56.05875, 52.903126, 52.12969, 54.975937, 49.778435]","[113.8499984741211, 107.97187805175781, 105.86811828613281, 108.09562683105469, 108.03375244140625, 48.85312513871626, 72.703127179827, 112.98374938964844, 131.25234603881836, 105.24937438964844, 68.60390663146973, 88.17186991373698, 108.03375244140625, 53.614688873291016, 75.08973257882255, 102.09375, 106.67250061035156, 17.518359422683716, 105.8062515258789, 104.2593765258789, 91.6265614827474, 99.55686950683594]",CBL,164.51612903225794,"[Tau(val=21.2, steady_state=-36.42164, current_inj=160.0), Tau(val=15.7, steady_state=-41.862015, current_inj=130.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-28.002655029296875,1.5666136741638184,53.47125244140625,92.541305260647,1.2045454545454546
834,JJB230408/t27,CBL230408b,FP,PRE,2,1,,,,38.0,L5b_int,"[-31.958437, -30.009375, -29.266874, -31.710938, -32.453438, -29.669062, -28.58625, -31.80375, -30.875626, -29.205, -28.83375, -30.69, -27.874687, -24.440624, -29.4525, -30.256874, -30.256874, -32.205936, -30.411562, -27.070312, -31.525312, -24.688126, -29.885626, -29.205, -26.265938, -30.720938, -28.215, -29.359688, -29.514376, -28.276875, -29.266874, -30.875626, -29.019375, -30.164062, -28.122187, -28.71, -28.648125, -29.205, -30.844688, -29.08125, -32.144062, -28.184063, -29.174063, -29.205, -30.195]",113.0165367961746,0.8166666666666664,"[Sag(val=0.096184045, steady_state=-84.760765, current_inj=-200.0), Sag(val=0.086143985, steady_state=-81.99936, current_inj=-170.0)]","[1.0, 0.9, 1.0, 1.0, 1.1, 1.0, 1.2, 2.9, 1.1, 1.0, 1.1, 1.0, 1.0, 1.0, 1.0, 1.1, 1.4, 1.2, 1.1, 0.9, 1.1, 0.9, 1.1, 1.0, 1.1, 1.1, 1.0, 1.0, 1.1, 1.1, 1.3, 1.0, 1.1, 1.0, 1.0, 1.0, 1.0, 1.1, 1.1, 1.0, 1.1, 1.0, 1.2, 1.1, 1.2]","[56.925, 54.57375, 53.24344, 56.64656, 57.203438, 53.614685, 52.59375, 56.120625, 55.625626, 54.41906, 53.7075, 55.749374, 52.50094, 46.715622, 54.109688, 55.31625, 54.945, 57.60562, 54.449997, 52.06781, 56.244377, 49.62375, 55.1925, 53.83125, 49.530937, 55.6875, 52.7175, 54.109688, 54.388126, 53.24344, 53.583748, 56.43, 53.490936, 55.22344, 51.975, 53.2125, 53.738438, 53.33625, 55.718437, 53.738438, 56.894062, 52.748436, 53.490936, 54.233437, 54.41906]","[142.31249809265137, 136.43437385559082, 106.48687744140625, 113.29312133789062, 114.40687561035156, 107.2293701171875, 87.65625, 24.400271540102754, 111.25125122070312, 108.83811950683594, 89.51250076293945, 111.49874877929688, 105.00187683105469, 93.43124389648438, 108.21937561035156, 110.63249969482422, 68.68124961853027, 96.00936889648438, 108.89999389648438, 130.16952514648438, 112.48875427246094, 124.05937194824219, 91.98750178019206, 107.6624984741211, 82.5515619913737, 92.8125, 105.43499755859375, 108.21937561035156, 90.64687728881836, 88.73906453450522, 76.54821123395648, 112.86000061035156, 106.98187255859375, 110.4468765258789, 103.94999694824219, 106.42500305175781, 107.47687530517578, 106.67250061035156, 111.43687438964844, 107.47687530517578, 113.78812408447266, 105.49687194824219, 89.1515604654948, 90.3890609741211, 90.69843292236328]",CBL,131.4285714285713,"[Tau(val=19.5, steady_state=-35.991833, current_inj=160.0), Tau(val=25.0, steady_state=-41.700237, current_inj=130.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-29.50062370300293,1.7215458154678345,54.109683990478516,102.639267383292,1.1044444444444446
835,JJB230408/t28,CBL230408b,FP,PRE,3,1,,,,38.0,L5b_int,"[-32.26781, -32.360626, -31.710938, -29.916563, -30.782812, -29.019375, -29.916563, -31.463438, -27.008438, -30.906563, -32.824688, -30.195, -27.84375, -27.936562, -29.885626, -32.886562, -30.906563, -23.326876, -24.471563, -28.988438, -30.751875, -29.050312, -30.906563, -27.441563, -27.936562, -28.58625, -25.709063, -29.205, -27.070312, -27.59625, -29.483437, -28.400625, -31.06125, -28.524376, -30.535313, -27.008438, -30.4425, -28.802813, -28.895624, -27.874687, -25.090313, -27.750938, -26.760937, -30.07125, -27.627188, -26.760937, -30.720938, -27.84375, -26.791876, -28.369688, -30.411562, -28.029375, -24.966562, -28.33875, -26.9775, -29.205, -24.440624]",112.51525279149739,1.1833333333333313,"[Sag(val=0.10068203, steady_state=-80.861015, current_inj=-200.0), Sag(val=0.08539155, steady_state=-78.256065, current_inj=-170.0)]","[2.7, 2.8, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 0.9, 1.1, 1.1, 1.0, 0.9, 1.0, 1.0, 1.1, 1.0, 0.8, 0.9, 1.0, 1.2, 1.0, 1.0, 1.0, 1.1, 1.0, 0.9, 1.1, 1.0, 1.0, 1.1, 1.1, 1.2, 1.2, 1.1, 1.0, 1.2, 1.1, 1.0, 1.0, 0.9, 1.0, 1.1, 1.1, 1.0, 1.0, 1.4, 1.1, 1.2, 1.1, 1.3, 1.1, 0.9, 1.2, 1.0, 1.1, 0.9]","[57.38906, 57.94594, 56.21344, 55.935, 56.739372, 54.357185, 54.82125, 56.95594, 52.346252, 55.06875, 57.605625, 56.027813, 53.55281, 53.42906, 55.285313, 57.38906, 56.089687, 48.076874, 49.964066, 53.367188, 56.182503, 54.29531, 56.863125, 52.531876, 52.872185, 53.24344, 50.2425, 54.883125, 52.439064, 52.47, 55.223434, 52.779373, 56.615623, 53.76938, 56.05875, 52.25344, 55.347187, 53.583748, 54.480934, 52.995937, 50.489998, 52.84125, 50.520935, 55.06875, 53.274376, 50.954063, 55.996876, 52.748436, 51.541878, 53.61469, 54.66656, 52.624687, 49.345314, 52.934063, 51.975, 54.45, 48.912186]","[26.085936806418676, 25.193886134935465, 140.53359985351562, 111.87000274658203, 113.47874450683594, 135.89296340942383, 109.64250183105469, 113.91188049316406, 130.86563110351562, 110.13749694824219, 96.00937525431316, 112.05562591552734, 133.88202667236328, 106.85812377929688, 110.57062530517578, 95.6484349568685, 112.17937469482422, 120.19218444824219, 124.91016387939453, 133.41796875, 80.26071820940291, 108.59062194824219, 113.72624969482422, 105.06375122070312, 88.12030792236328, 133.1085968017578, 125.60625076293945, 91.47187550862631, 104.87812805175781, 104.94000244140625, 92.03905741373698, 87.96562194824219, 94.3593724568685, 76.81339808872768, 112.11750030517578, 104.50688171386719, 92.24531173706055, 89.30624643961589, 108.96186828613281, 105.99187469482422, 126.22499465942383, 105.68250274658203, 101.0418701171875, 91.7812474568685, 106.54875183105469, 127.38515853881836, 69.99609470367432, 87.9140599568685, 73.63125392368862, 89.35781478881836, 78.09508732386998, 105.24937438964844, 123.36328506469727, 88.22343826293945, 103.94999694824219, 90.75000127156576, 122.28046417236328]",CBL,153.38028169014066,"[Tau(val=20.4, steady_state=-41.04618, current_inj=130.0), Tau(val=23.9, steady_state=-46.421867, current_inj=100.0)]",57.93160629544505,50.51825428529453,0.4361842105263154,0.39931715594642075,130.11255903830343,-28.77296257019043,2.14182186126709,53.8535041809082,103.06816805775931,1.1035087719298244
808,JJB230405/t10,CBL230405a,FP,TCB2,1,1,,,,20.0,L5b_PT,"[-32.577187, -31.865625, -33.165, -33.165, -32.205936, -31.092188, -31.9275, -31.123125, -32.205936, -31.215937, -31.030312]",15.236524547801206,0.16666666666666635,"[Sag(val=0.027399998, steady_state=-94.43969, current_inj=-200.0), Sag(val=0.019339468, steady_state=-91.34641, current_inj=-170.0)]","[4.3, 5.0, 5.5, 5.8, 5.6, 5.5, 6.1, 5.8, 6.5, 6.1, 5.8]","[68.03156, 67.50562, 67.87688, 67.16531, 65.587494, 64.04063, 64.504684, 63.390938, 64.35, 62.895935, 62.926872]","[61.846875277432524, 56.254685719807945, 48.483483450753354, 47.97522408621652, 46.84820992606027, 49.26202040452223, 43.00312296549479, 45.279241289411274, 42.8999989827474, 44.92566789899554, 48.40528634878305]",CBL,91.99999999999974,"[Tau(val=46.4, steady_state=-40.709602, current_inj=130.0), Tau(val=45.6, steady_state=-46.278477, current_inj=100.0)]",17.964843084140476,2.894752429856903,0.18666666666666656,0.043024182117892544,106.2040404040403,-31.96125030517578,0.7560240626335144,65.29781341552734,48.65307421365681,5.636363636363637
809,JJB230405/t11,CBL230405a,FP,TCB2,2,1,,,,20.0,L5b_PT,"[-30.4425, -34.185936, -32.948437, -32.453438, -31.741875, -31.989374, -32.020313, -30.535313]",13.884272713853887,0.14999999999999972,"[Sag(val=0.018616207, steady_state=-97.07729, current_inj=-200.0), Sag(val=0.020571811, steady_state=-93.97135, current_inj=-170.0)]","[4.1, 5.7, 5.5, 5.9, 6.4, 6.0, 6.9, 5.9]","[64.814064, 68.09344, 66.29906, 65.123436, 63.6075, 63.916874, 63.57656, 61.534687]","[58.92187638716264, 45.39562479654948, 47.356469290597104, 43.4156239827474, 35.3374989827474, 42.61124928792318, 35.3203116522895, 41.02312469482422]",CBL,105.5555555555553,"[Tau(val=57.7, steady_state=-41.036037, current_inj=130.0), Tau(val=47.7, steady_state=-48.415043, current_inj=100.0)]",17.964843084140476,2.894752429856903,0.18666666666666656,0.043024182117892544,106.2040404040403,-32.03964614868164,1.1461430788040161,64.62069702148438,43.67272238435511,5.800000000000001
